Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Prediction
1679,18.0,0,4.219583121504829,7.6,6.3,3.1,92.5,97.3,4.4,5.0,5.1,6.4,2,0,7.0,5.8,7.23,70.6,0,0
1680,22.0,1,5.7,4.4,6.9,3.3,76.6,87.4,6.8,5.6,7.6,5.1,2,0,1.7,8.4,6.25,40.17,1,1
1681,19.0,1,6.7,8.3,6.6,4.9,81.3,83.6,3.3,3.6,2.3,9.2,2,0,1.8,7.1,5.67,66.64,0,0
1682,25.0,1,2.6,10.0,5.7,5.3,84.3,57.0,7.7,1.1,7.7,5.9,1,0,4.4,2.3,4.75,40.45,1,1
1683,21.0,0,3.6,4.3,7.0,0.3,92.3,93.4,10.0,6.3,7.2,4.9,2,0,4.6,3.8,7.52,64.37,0,0
1684,23.0,1,6.0,6.6,6.6,3.4,96.5,77.5,6.0,7.9,4.2,3.0,1,1,4.9,2.6,4.11,63.76,0,0
1685,17.0,2,1.4,6.9,6.2,4.0,80.2,68.6,7.0,7.3,3.8,6.1,0,0,3.6,1.7,5.34,54.34,2,2
1686,23.0,1,0.3,8.1,6.4,2.0,75.1,60.9,6.6,2.6,5.0,7.8,2,0,4.7,10.4,7.65,46.45,1,1
1687,24.0,1,4.7,9.7,9.0,5.3,100.0,63.2,3.9,3.3,3.8,5.6,0,1,2.9,5.9,6.77,54.97,2,2
1688,20.0,0,5.2,7.5,3.0,2.5,46.5,70.4,6.7,3.1,4.7,7.7,0,0,2.4,11.2,4.99,60.38,2,2
1689,21.0,1,2.8,9.8,5.2,5.4,91.3,56.5,6.5,3.0,1.5,6.0,0,0,4.4,5.4,4.01,52.72,2,2
1690,22.0,0,3.0,7.2,6.8,2.3,78.1,75.7,9.9,2.5,4.8,7.7,1,0,4.1,3.3,7.11,66.15,0,0
1691,18.0,1,2.7,7.6,2.0,3.5,87.4,72.0,6.5,6.3,4.6,6.1,2,0,3.1,5.1,5.44,70.41,0,0
1692,20.0,0,2.5,7.4,9.5,3.4,80.5,87.4,8.7,1.1,5.8,2.9,0,1,5.6,4.8,7.75,56.67,2,2
1693,19.0,1,5.6,8.6,6.6,6.0,96.7,72.3,6.9,2.8,8.3,8.7,1,0,7.8,4.5,6.54,71.08,0,0
1694,17.0,0,1.8,6.5,8.4,4.3,85.4,42.2,4.9,3.4,5.1,8.2,0,0,6.0,20.6,8.29,43.05,1,1
1695,19.0,1,3.7,8.1,8.8,2.2,61.5,69.4,3.4,1.4,3.3,8.4,2,1,4.9,7.5,4.39,46.65,2,2
1696,16.0,1,2.4,5.4,7.0,2.5,60.9,54.7,6.7,7.2,1.7,10.0,1,0,1.6,3.8,6.38,56.03,2,2
1697,16.0,1,1.3,6.6,1.0,2.5,77.2,64.3,7.7,5.5,6.7,5.8,0,0,4.050203624516392,5.8,7.61,51.02,2,2
1698,17.0,0,5.9,6.2,6.4,3.0,87.9,58.0,5.8,0.4,6.0,5.9,1,0,6.3,7.8,6.489753023681269,64.91,0,0
1699,25.0,0,3.2,7.1,6.5,1.3,97.0,100.0,4.6,4.1,5.3,5.7,2,0,3.3,7.2,7.4,60.51,2,2
1700,20.0,1,4.6,6.6,3.3,2.9,71.3,68.9,9.1,1.3,5.9,4.7,0,1,3.9,5.3,3.15,46.69,2,2
1701,25.0,1,1.2,8.5,1.5,5.5,51.3,87.9,5.0,2.7,7.3,7.2,0,1,5.0,9.3,8.13,55.68,2,2
1702,20.0,0,2.7,5.9,7.2,5.4,85.6,69.5,3.5,3.0,6.2,5.3,0,0,7.0,1.9,10.0,53.79,2,2
1703,19.0,1,5.7,4.7,2.9,0.2,80.6,70.9,5.9,1.7,6.2,9.2,0,1,2.6,1.1,4.47,41.89,1,1
1704,20.0,1,9.4,5.2,11.2,0.0,81.9,66.4,6.2,6.0,8.6,6.1,0,1,6.4,3.8,5.17,39.8,1,1
1705,20.0,1,0.2,8.3,6.7,1.9,65.7,62.5,4.4,1.6,5.6,7.3,0,1,5.4,2.4,5.1,43.51,1,1
1706,17.0,0,3.8,5.7,9.4,0.0,95.5,62.9,5.8,2.2,4.0,7.0,1,0,2.5,5.4,9.73,60.02,2,2
1707,21.0,2,5.0,7.5,6.1,0.7,69.4,81.7,2.3,0.6,8.4,7.3,1,0,0.0,11.1,6.19,48.01,2,2
1708,18.0,2,3.0,6.6,7.9,3.6,84.0,73.9,6.9,0.2,4.3,4.0,0,0,0.3,6.3,4.21,44.87,1,1
1709,21.0,1,5.9,8.1,6.1,2.9,83.6,98.9,3.7,3.8,2.8,8.8,0,0,4.5,4.8,9.49,82.63,0,0
1710,21.0,0,2.5,6.7,8.5,0.0,87.1,71.0,5.2,2.6,6.4,7.1,1,0,5.2,5.3,6.34,59.15,2,2
1711,17.0,0,4.5,10.0,1.0,5.1,70.3,70.0,4.5,2.4,6.9,7.1,0,0,8.7,0.7,3.77,50.11,2,2
1712,16.0,1,3.2,9.5,8.2,2.2,68.0,75.7,9.1,4.9,3.8,7.0,0,0,5.3,12.3,7.12,71.59,0,0
1713,22.0,0,6.6,6.6,7.7,2.1,91.1,85.9,5.3,2.4,7.4,1.0,0,0,3.0,8.0,5.66,48.11,2,2
1714,20.0,1,2.8,6.4,5.6,4.8,87.2,77.1,4.1,5.4,5.5,6.2,1,0,0.0,14.8,4.74,45.54,1,1
1715,16.0,1,3.5,10.0,5.0,3.7,84.4,99.2,10.0,2.5,4.5,6.2,0,1,5.6,3.7,6.75,80.62,0,0
1716,25.0,1,6.1,5.6,5.3,2.9,94.6,100.0,9.9,3.2008618067525094,5.6,6.6,1,0,2.2,6.4,6.17,78.4,0,0
1717,16.0,1,2.1,6.9,6.047861775435752,2.1,84.4,89.7,7.8,2.1,4.1,8.2,1,0,5.4,0.6,7.66,60.15,2,2
1718,22.0,0,4.3,7.0,9.0,4.0,75.2,81.8,7.2,2.2,5.5,8.0,0,1,0.6,5.5447261663286005,8.57,66.43,0,0
1719,25.0,1,0.6,7.0,4.7,2.2,86.7,39.0,4.1,3.6,9.2,8.2,0,1,5.7,2.4,7.38,48.66,2,2
1720,18.0,1,2.0,4.7,1.7,2.6,85.9,99.9,8.4,2.3,4.8,3.9,0,0,8.4,1.7,8.5,58.61,2,2
1721,17.0,1,5.0,7.6,12.2,0.9,86.2,97.1,6.8,4.1,4.7,6.3,0,0,5.7,1.6,6.13,62.38,2,2
1722,17.0,0,2.2,5.7,7.7,5.1,68.5,100.0,4.6,1.9,3.6,2.6,1,0,3.4,7.6,9.53,47.63,2,2
1723,19.0,0,3.1,8.9,5.0,5.8,67.3,89.3,6.3,3.8,4.5,6.2,0,1,3.8,15.4,6.74,58.35,2,2
1724,17.0,0,5.2,5.1,9.0,3.4,91.4,57.9,5.0,3.9,2.7,3.5,0,0,7.7,1.8,6.53,44.41,1,1
1725,22.0,0,3.0,7.1,8.3,2.1,78.1,57.6,2.7,0.7,4.5,5.4,0,0,5.3,4.1,6.91,49.36,2,2
1726,16.0,1,5.8,4.1,7.2,4.7,54.7,55.4,9.0,1.9,3.9,7.8,1,0,5.7,1.1,7.75,36.89,1,1
1727,20.0,1,4.6,4.2,4.8,4.1,62.2,76.4,2.0,1.1,5.0,10.0,0,1,1.4,3.5,7.53,32.44,1,1
1728,25.0,0,5.1,5.9,7.7,2.2,62.9,62.4,10.0,0.1,3.2,3.9,2,0,0.2,0.6,7.89,52.81,2,2
1729,23.0,1,6.7,6.1,8.7,5.1,93.9,90.5,5.5,9.2,10.0,6.6,1,1,5.3,3.3,2.65,39.79,1,1
1730,21.0,1,4.8,8.9,1.7,2.2,79.4,64.7,7.0,2.2,3.7,5.9,1,0,4.050203624516392,9.4,6.62,66.28,0,0
1731,19.0,0,7.3,6.9,6.6,0.7,80.5,69.1,7.2,0.5,4.6,5.0,0,0,0.5,6.7,7.54,63.13,0,0
1732,21.0,1,6.0,8.7,6.7,2.9,75.4,79.8,3.8,1.2,6.1,6.6,0,1,0.2,9.1,6.15,52.18,2,2
1733,20.0,1,3.2,6.5,6.7,5.0,66.2,66.4,5.5,0.6,6.4,6.7,2,0,8.6,1.9,5.1,38.83,1,1
1734,19.0,1,6.8,7.8,6.1,3.2,89.9,58.7,5.8,3.5,7.1,6.2,1,1,2.2,9.7,4.03,61.22,2,2
1735,17.0,1,4.7,6.1,9.0,0.9,88.5,42.4,4.7,3.8,4.9,3.0,2,0,2.4,2.7,5.08,40.3,1,1
1736,24.0,0,3.4,6.0,5.5,2.3,70.8,91.8,8.3,1.1,3.6,6.1,1,0,5.9,2.5,4.73,60.48,2,2
1737,20.0,0,4.8,4.6,6.0,5.2,98.2,58.4,3.3,3.8,8.8,7.4,0,0,3.0,4.2,8.14,43.23,1,1
1738,18.0,0,6.4,7.4,6.8,3.5,89.7,68.1,6.4,1.7,3.6,2.4,1,1,0.6,2.5,7.05,61.1,2,2
1739,19.0,0,5.1,7.3,5.6,3.0,68.9,68.3,2.2,3.2,5.0,4.4,0,0,9.8,7.8,8.13,59.48,2,2
1740,19.0,1,7.8,8.0,2.5,2.8,76.3,37.9,6.5,3.2,5.6,4.0,1,0,6.3,4.6,8.08,58.29,2,2
1741,23.0,1,6.4,7.3,6.5,4.9,75.2,80.2,6.4,1.3,6.9,5.6,2,0,5.6,6.9,8.51,57.79,2,2
1742,22.0,1,5.2,9.6,6.6,4.8,84.1,100.0,5.991217524197657,1.4,6.5,7.7,1,1,2.1,5.5,9.22,68.86,0,0
1743,22.0,1,2.1,7.2,5.1,0.5,61.4,92.3,4.6,1.2,4.2,5.5,2,0,5.1,6.6,6.44,49.75,2,2
1744,16.0,2,3.8,8.3,5.7,4.7,70.8,68.2,5.6,0.5,5.9,9.2,1,0,4.050203624516392,0.5,6.81,60.25,2,2
1745,19.0,0,4.3,6.6,1.0,3.9,90.3,94.0,5.5,3.6,2.1,6.7,0,0,2.7,9.6,8.6,79.82,0,0
1746,20.0,1,5.6,5.8,9.0,3.03210685483871,59.4,43.8,9.7,2.5,10.0,6.2,0,0,4.6,4.6,7.14,37.73,1,1
1747,16.0,1,5.5,7.9,8.3,2.9,77.4,90.0,4.7,4.1,3.7,6.1,0,1,2.0,9.1,7.94,67.78,0,0
1748,18.0,1,4.5,6.9,2.7,5.0,64.1,61.8,5.991217524197657,1.2,7.5,2.1,1,0,7.3,10.4,3.71,30.35,1,1
1749,22.0,1,4.4,8.1,4.3,3.8,91.9,92.4,5.4,1.6,3.4,5.8,2,0,5.5,2.7,8.77,68.29,0,0
1750,17.0,1,5.6,7.5,9.6,1.0,84.5,75.6,5.7,6.8,6.9,6.9,1,1,5.2,5.4,9.1,57.08,2,2
1751,20.0,0,2.5,6.0,3.1,4.8,60.9,53.3,6.0,1.4,3.3,10.0,0,0,0.7,1.9,8.85,54.86,2,2
1752,18.0,0,7.6,8.4,7.2,4.5,66.4,79.4,8.4,1.6,7.5,3.9,1,1,5.7,12.6,4.44,44.44,1,1
1753,16.0,0,0.1,5.9,4.8,1.8,80.2,75.0,9.2,5.6,9.7,8.8,1,0,2.8,5.1,7.39,55.04,2,2
1754,18.0,1,7.1,7.8,7.0,3.5,50.0,79.3,2.9,6.5,5.7,7.4,1,0,5.0,16.9,7.43,65.26,0,0
1755,25.0,1,4.1,8.7,6.1,6.8,65.7,60.6,7.7,4.6,6.7,4.7,1,1,2.8,4.2,4.23,43.47,1,1
1756,23.0,0,6.2,6.5,5.3,2.1,69.3,53.9,8.8,2.5,7.6,4.7,2,0,1.7,2.6,8.08,46.56,1,1
1757,25.0,0,4.9,8.5,7.0,4.3,96.7,86.0,6.7,2.4,4.2,8.9,1,0,6.5,12.9,6.68,72.93,0,0
1758,20.0,0,4.219583121504829,7.5,4.8,1.0,72.5,73.8,5.991217524197657,1.8,7.6,7.2,0,0,1.8,2.4,2.83,56.7,2,2
1759,17.0,0,5.3,8.1,1.5,2.0,88.6,85.3,3.3,3.6,4.5,8.2,1,1,3.1,6.1,5.89,79.48,0,0
1760,20.0,0,5.8,5.9,3.7,4.5,73.9,85.0,7.1,2.3,10.0,5.2,0,0,0.0,9.1,8.83,54.34,2,2
1761,20.0,0,3.5,7.3,3.4,3.5,89.7,74.2518720906699,8.7,2.7,2.8,3.8,1,0,7.5,5.4,6.78,66.47,0,0
1762,23.0,1,6.3,5.2,2.0,2.6,59.8,100.0,4.6,1.8,5.9,1.0,1,0,4.050203624516392,6.9,10.0,52.23,2,2
1763,17.0,0,4.219583121504829,9.2,6.9,6.1,70.6,78.6,3.2,1.2,3.2,3.3,0,1,6.4,6.6,5.0,42.03,1,1
1764,20.0,1,4.2,4.4,5.6,1.3,78.6,57.1,8.5,2.4,8.1,4.5,1,0,3.8,5.5447261663286005,8.95,45.7,1,1
1765,17.0,1,5.9,6.5,6.9,2.7,82.3,61.1,5.1,3.3,10.0,7.8,1,1,0.0,3.1,4.55,44.32,1,1
1766,19.0,0,6.2,5.8,7.3,3.9,84.2,69.8,4.7,0.7,6.1,3.7,1,1,7.0,2.1,8.73,43.21,1,1
1767,22.0,1,5.1,7.9,7.9,1.4,82.5,78.8,1.9,1.2,9.7,2.4,1,0,4.3,14.1,8.86,46.72,2,2
1768,20.0,1,3.4,9.5,7.0,3.9,86.6,99.8,4.9,5.3,7.3,4.7,0,1,2.0,4.6,5.86,54.7,2,2
1769,19.0,1,6.0,7.9,3.6,3.03210685483871,79.8,72.5,4.5,0.5,9.2,4.8,0,0,9.1,1.3,6.71,52.32,2,2
1770,19.0,1,2.9,10.0,7.4,2.8,82.3,100.0,2.0,4.0,7.3,6.0,0,1,2.5,8.3,6.89,49.72,2,2
1771,20.0,1,7.7,5.2,6.6,1.8,66.8,100.0,4.7,4.6,9.4,10.0,2,0,1.9,1.4,6.61,49.98,2,2
1772,22.0,1,4.0,5.3,11.5,2.4,59.0,82.7,8.6,1.9,9.1,6.7,0,0,0.0,13.2,7.65,27.73,1,1
1773,24.0,1,1.1,5.8,6.0,0.0,65.5,86.3,6.8,2.3,4.4,6.4,0,0,4.7,0.5,4.56,41.41,1,1
1774,25.0,1,1.8,7.2,7.0,4.8,58.1,66.7,2.4,4.7,4.5,6.9,1,0,4.3,5.5447261663286005,8.41,64.8,0,0
1775,22.0,2,4.3,5.7,5.8,3.5,82.9,100.0,6.9,3.3,5.1,10.0,0,0,3.7,2.7,6.25,77.47,0,0
1776,19.0,1,4.219583121504829,6.0,6.1,2.7,92.2,63.5,7.6,3.2,4.1,2.1,2,0,9.0,5.4,6.08,63.83,0,0
1777,22.0,1,8.1,7.8,6.0,0.0,67.7,96.6,6.2,4.4,6.7,8.7,2,1,2.6,1.7,7.8,67.25,0,0
1778,20.0,0,2.1,5.4,4.9,5.0,93.1,56.4,5.9,2.1,8.7,7.9,1,0,6.3,3.0,7.32,50.8,2,2
1779,18.0,0,4.3,5.5,6.4,2.2,85.9,86.5,4.3,1.0,6.7,2.7,0,0,0.7,1.1,7.66,45.07,1,1
1780,23.0,0,2.1,6.5,7.6,4.0,72.8,95.1,6.9,4.2,4.8,4.5,0,1,6.2,2.1,6.47,43.91,1,1
1781,16.0,1,3.2,6.6,5.0,3.0,75.5,91.4,7.3,3.3,6.0,4.0,0,0,0.1,1.0,4.34,56.42,2,2
1782,24.0,0,7.6,8.3,8.1,0.1,94.5,66.6,6.6,3.9,1.2,2.8,1,0,4.0,8.3,6.62,68.98,0,0
1783,20.0,0,1.9,5.8,7.8,5.3,49.8,70.1,9.8,1.0,3.0,4.8,1,0,4.6,7.4,8.11,48.96,2,2
1784,21.0,0,5.4,6.1,3.8,4.9,94.4,100.0,5.5,0.8,4.8,3.1,1,0,1.0,1.8,4.7,47.32,2,2
1785,21.0,0,5.0,7.8,3.6,4.4,91.6,65.9,3.1,3.0,6.6,5.957923664122137,0,0,3.5,5.5,4.74,53.63,2,2
1786,24.0,0,4.2,8.0,7.1,3.6,72.3,66.5,9.7,2.5,5.0,9.2,2,1,2.0,3.5,3.69,58.41,2,2
1787,21.0,0,5.2,8.9,4.5,0.8,78.8,100.0,1.8,6.6,5.9,4.3,1,0,4.6,3.3,7.33,67.14,0,0
1788,21.0,0,1.9,7.6,3.4,4.6,100.0,73.9,5.1,2.2,5.0,3.4,1,0,5.2,1.4,7.77,54.84,2,2
1789,16.0,1,7.5,7.2,10.3,7.0,63.0,74.0,4.0,1.9,5.542839731870811,8.6,1,1,5.1,1.6,10.0,52.52,2,2
1790,20.0,0,8.0,7.7,3.6,3.2,77.6,100.0,5.8,9.4,3.0,3.4,1,0,2.1,7.3,8.86,68.01,0,0
1791,17.0,0,4.3,6.7,2.2,3.2,88.4,63.4,5.7,4.3,6.5,2.5,0,1,5.6,0.2,8.68,62.84,2,2
1792,22.0,1,9.0,6.6,4.0,1.0,82.7,61.8,3.9,6.0,4.5,4.5,1,0,2.4,7.1,8.61,54.86,2,2
1793,20.0,2,3.4,4.7,6.6,0.0,80.7,78.2,8.3,4.1,5.8,7.6,0,0,3.0,7.7,6.96,59.17,2,2
1794,22.0,1,5.0,8.2,6.2,2.4,100.0,75.6,5.7,0.6,4.1,6.5,1,0,9.6,14.8,6.23,71.39,0,0
1795,16.0,1,7.1,7.3,10.7,5.7,65.6,61.0,8.7,5.3,6.8,8.4,0,0,3.4,19.9,7.07,41.81,1,1
1796,17.0,0,3.3,8.0,4.1,5.4,66.2,89.5,3.4,15.0,5.7,3.7,0,1,0.0,8.2,6.49,62.72,2,2
1797,22.0,1,1.4,3.3,6.6,2.9,47.3,74.2518720906699,3.6,3.7,6.1,8.0,1,0,8.1,3.5,7.41,17.28,1,1
1798,17.0,1,1.0,6.9,8.8,3.8,66.0,76.2,3.6,0.5,3.8,5.5,2,0,3.8,3.0,6.05,33.32,1,1
1799,17.0,1,8.3,5.9,4.4,0.8,71.4,74.9,7.1,1.7,3.7,1.9,0,1,0.4,6.9,5.75,47.68,2,2
1800,16.0,1,3.1,9.0,7.8,3.2,84.2,56.2,9.8,5.7,6.2,9.0,1,1,0.0,3.5,5.8,65.54,0,0
1801,25.0,1,3.8,7.8,1.4,2.1,92.5,60.3,5.3,1.1,2.4,6.2,1,0,4.050203624516392,5.2,7.68,78.89,0,0
1802,22.0,1,2.0,7.3,10.4,3.1,67.5,46.5,0.9,6.0,7.4,9.2,0,0,5.2,7.7,6.75,46.23,1,1
1803,19.0,1,6.1,6.4,8.5,2.5,78.1,95.5,7.0,2.1,5.3,8.7,1,0,5.5,2.8,5.48,58.1,2,2
1804,19.0,2,2.6,7.5,4.3,2.5,98.1,75.0,7.5,1.6,3.4,8.3,1,0,1.2,3.8,7.37,78.72,0,0
1805,19.0,2,3.2,5.8,8.1,4.8,77.6,92.9,3.7,4.0,2.2,10.0,1,0,6.9,1.7,7.08,70.22,0,0
1806,22.0,1,4.8,6.9,9.3,6.5,86.7,66.9,7.2,4.7,7.7,3.5,0,0,4.3,3.9,6.28,57.19,2,2
1807,21.0,0,2.1,6.2,2.8,2.7,94.6,95.7,7.8,6.6,1.0,10.0,1,0,3.2,8.0,7.3,86.65,0,0
1808,18.0,1,3.8,9.9,4.5,5.6,67.9,45.9,1.5,2.2,6.5,5.5,1,0,1.7,3.5,7.63,36.08,1,1
1809,18.0,1,7.0,8.9,9.4,0.8,65.3,92.5,8.5,7.2,5.8,8.0,1,0,4.4,8.0,8.36,75.09,0,0
1810,17.0,1,5.1,8.4,6.2,2.8,100.0,73.6,8.6,5.9,6.9,6.3,1,1,0.9,1.8,8.1,73.05,0,0
1811,21.0,2,4.5,5.1,7.1,3.03210685483871,87.5,50.1,5.991217524197657,1.6,3.1,8.0,1,0,4.4,5.0,8.08,57.16,2,2
1812,22.0,2,4.6,8.1,6.2,2.4,62.7,24.2,7.4,2.1,4.0,5.8,0,0,2.8,12.3,6.489753023681269,53.87,2,2
1813,18.0,1,3.4,7.2,8.2,4.3,66.3,84.0,10.0,1.3,6.2,9.5,0,0,9.3,6.2,2.58,55.52,2,2
1814,16.0,1,8.2,8.6,7.3,5.0,77.4,92.8,4.6,2.3,5.6,7.8,1,0,1.8,2.9,7.16,58.34,2,2
1815,17.0,1,2.6,7.4,6.3,1.6,98.1,76.1,8.6,4.9,7.4,3.5,1,0,3.4,0.6,7.16,61.68,2,2
1816,25.0,0,4.6,7.0,1.0,3.8,92.8,85.9,6.5,1.8,5.4,7.0,0,0,3.9,1.1,6.38,68.69,0,0
1817,19.0,0,4.4,7.3,7.6,5.2,93.9,83.0,3.5,4.0,8.6,7.5,0,0,7.7,2.7,5.64,65.37,0,0
1818,22.0,1,6.2,4.7,6.047861775435752,5.0,74.3,76.0,2.0,4.1,5.8,7.6,1,1,3.0,15.4,5.05,37.01,1,1
1819,21.0,0,4.219583121504829,6.0,2.9,3.5,79.9,92.3,7.6,3.9,9.1,3.9,2,1,0.0,6.0,6.83,61.55,2,2
1820,19.0,1,4.1,7.5,3.1,1.9,69.6,48.4,3.1,3.2,9.3,5.4,1,0,5.6,7.2,8.1,53.39,2,2
1821,18.0,0,4.8,8.5,7.3,1.8,74.6,76.8,8.1,5.3,9.4,6.7,1,0,0.0,7.1,7.17,70.67,0,0
1822,17.0,0,4.9,6.3,6.5,1.5,65.4,87.3,1.2,1.5,3.9,5.6,1,0,7.7,0.7,6.63,52.26,2,2
1823,21.0,1,0.0,6.9,1.1,2.9,68.7,67.0,6.3,4.7,8.2,10.0,1,0,5.6,2.1,7.07,54.07,2,2
1824,22.0,1,4.219583121504829,4.9,6.047861775435752,1.5,70.6,79.6,5.3,3.5,5.5,5.7,0,1,0.9,3.3,5.81,37.04,1,1
1825,21.0,0,3.0,8.9,6.8,4.2,78.1,53.8,9.7,3.2,5.5,4.0,2,0,4.3,1.9,4.4,48.16,2,2
1826,20.0,1,3.1,8.4,7.7,3.4,85.5,76.4,6.5,2.3,7.3,5.7,0,0,5.5,2.9,6.73,51.33,2,2
1827,16.0,1,1.8,7.8,4.5,3.3,100.0,62.0,7.3,1.1,4.7,2.6,2,1,1.4,3.2,6.34,48.49,2,2
1828,25.0,0,5.7,7.5,5.6,0.0,75.2,65.7,5.1,4.0,1.8,6.2,0,0,7.7,5.9,4.81,62.98,2,2
1829,23.0,1,4.2,9.0,3.8,3.1,87.6,85.3,5.6,2.4,5.6,4.0,2,0,7.9,9.0,5.82,61.55,2,2
1830,19.0,1,3.8,6.976601980998585,9.3,2.2,77.7,43.3,8.3,8.3,9.7,4.2,2,0,2.2,4.2,6.18,39.41,1,1
1831,25.0,1,1.7,5.8,6.4,6.9,92.5,55.4,6.0,8.0,4.7,7.5,2,0,5.0,2.4,5.35,51.5,2,2
1832,21.0,0,4.1,8.4,4.3,0.7,63.7,88.0,4.0,1.4,5.3,2.0,1,0,5.4,5.7,8.83,69.46,0,0
1833,21.0,0,0.0,8.3,3.1,2.6,73.0,72.2,8.5,13.8,6.4,5.3,0,0,0.0,1.2,4.42,51.94,2,2
1834,22.0,0,3.9,5.4,2.8,3.7,88.6,61.8,9.7,1.2,4.7,8.8,1,0,1.5,3.4,6.64,62.03,2,2
1835,23.0,0,4.3,6.3,10.5,1.2,87.6,83.1,9.3,7.1,5.1,3.6,1,0,4.3,8.4,9.73,72.1,0,0
1836,21.0,1,4.7,9.2,5.6,6.5,87.8,55.1,8.8,5.0,5.8,5.9,1,0,2.2,3.6,7.03,55.75,2,2
1837,17.0,0,1.1,7.5,5.0,6.5,98.3,54.5,5.4,1.5,4.6,10.0,2,0,5.9,22.3,6.12,48.07,2,2
1838,19.0,0,4.6,8.0,5.5,1.5,57.5,71.3,3.8,2.9,8.4,8.7,2,0,1.9,2.3,6.78,56.31,2,2
1839,24.0,1,2.1,5.5,4.4,1.9,63.7,72.5,3.4,2.2,10.0,5.1,0,1,2.5,3.7,4.74,30.35,1,1
1840,18.0,1,2.6,7.9,6.047861775435752,6.9,87.3,61.6,3.1,2.1,6.5,4.2,2,1,4.8,5.3,4.56,47.28,2,2
1841,19.0,1,5.6,5.2,6.1,5.5,90.6,70.3,5.8,4.2,4.4,7.4,0,1,5.7,4.8,8.74,64.78,0,0
1842,20.0,0,8.2,4.4,6.0,2.3,88.5,99.0,9.9,3.4,6.6,5.2,1,0,0.0,7.2,6.72,46.33,1,1
1843,20.0,0,4.3,7.9,2.8,3.8,100.0,74.3,2.4,1.5,3.0,9.8,1,0,3.9,5.6,6.37,80.93,0,0
1844,21.0,0,2.6,8.9,8.2,0.5,68.1,54.3,6.0,7.5,2.5,7.3,1,0,6.8,3.1,4.98,61.94,2,2
1845,24.0,2,4.6,6.7,4.6,7.0,84.8,75.4,5.3,4.7,5.3,2.2,0,1,6.0,5.0,5.06,50.06,2,2
1846,18.0,1,6.1,6.3,4.4,3.1,79.1,36.9,3.4,3.2,8.3,2.9,1,1,4.7,0.5,7.55,38.56,1,1
1847,17.0,0,5.4,9.2,4.2,4.1,88.1,100.0,5.4,2.5,8.6,3.6,2,0,4.8,4.2,7.0,67.79,0,0
1848,18.0,0,9.7,6.7,3.4,1.3,84.9,53.6,8.8,1.8,6.4,4.2,2,1,2.5,2.0,5.97,47.57,2,2
1849,20.134890807516506,1,2.8,6.9,6.7,1.0,73.3,78.7,6.5,7.1,7.0,5.8,0,1,4.0,9.0,7.82,69.31,0,0
1850,21.0,2,4.7,9.2,8.2,3.8,85.0,77.9,7.4,1.5,6.0,7.1,0,1,4.4,7.4,5.77,56.28,2,2
1851,18.0,1,7.3,6.5,4.2,6.4,81.1,60.9,8.4,3.2008618067525094,5.3,3.3,0,0,7.7,1.9,8.08,52.05,2,2
1852,23.0,0,7.2,6.1,1.4,2.0,81.7,98.4,6.9,3.2008618067525094,2.9,3.0,1,0,5.5,10.5,9.34,81.4,0,0
1853,23.0,0,0.3,8.1,3.4,1.2,94.7,100.0,5.991217524197657,2.0,8.1,3.6,0,1,5.2,9.9,6.16,58.26,2,2
1854,23.0,0,4.2,6.1,4.9,3.5,100.0,61.5,6.2,2.9,4.6,5.0,0,1,2.0,2.3,3.3,48.46,2,2
1855,24.0,0,7.2,6.8,2.9,5.9,55.1,87.8,3.6,8.1,7.3,7.3,1,0,4.2,7.2,6.46,52.14,2,2
1856,18.0,1,10.0,5.3,4.5,1.9,96.8,57.2,6.1,1.5,5.4,3.6,0,0,2.4,10.6,8.43,44.8,1,1
1857,22.0,0,5.6,7.2,4.6,2.6,88.4,98.8,5.991217524197657,0.9,3.4,7.1,0,0,3.1,13.3,7.05,64.26,0,0
1858,20.0,1,3.5,7.1,6.0,4.5,70.4,97.8,8.9,4.0,3.7,4.8,1,1,5.5,4.4,9.19,67.58,0,0
1859,23.0,0,2.2,8.3,2.4,4.7,75.3,93.2,5.3,3.5,4.2,4.0,1,1,5.5,0.2,7.58,68.79,0,0
1860,22.0,0,8.6,8.1,7.5,2.5,91.5,45.2,5.3,1.0,5.7,5.2,1,0,3.1,2.8,5.12,38.75,1,1
1861,22.0,0,5.7,7.7,6.047861775435752,5.0,80.7,65.2,2.7,7.9,8.1,5.4,1,0,3.4,1.7,7.83,49.96,2,2
1862,21.0,1,2.5,7.5,9.6,4.0,79.4,65.5,7.4,2.1,7.1,9.5,1,1,3.0,3.8,8.11,59.92,2,2
1863,18.0,0,3.8,6.9,4.5,3.0,71.1,64.3,2.8,4.1,3.8,6.9,2,1,3.8,1.6,8.26,58.6,2,2
1864,20.0,0,4.8,7.8,7.7,4.6,70.1,98.9,4.9,6.9,2.6,3.4,2,0,4.2,5.6,8.6,63.8,0,0
